Continente;Paises;Numero de Medicos;dateRep;day;month;year;cases;deaths
Oceania;Australia;105293;19/9/2020;19;9;2020;48;5
Oceania;Australia;105293;18/9/2020;18;9;2020;34;8
Oceania;Australia;105293;17/9/2020;17;9;2020;41;8
Oceania;Australia;105293;16/9/2020;16;9;2020;46;0
Oceania;Australia;105293;15/9/2020;15;9;2020;41;6
Oceania;Australia;105293;14/9/2020;14;9;2020;44;7
Oceania;Australia;105293;13/9/2020;13;9;2020;42;6
Oceania;Australia;105293;12/9/2020;12;9;2020;52;9
Oceania;Australia;105293;11/9/2020;11;9;2020;48;7
Oceania;Australia;105293;10/9/2020;10;9;2020;91;11
Oceania;Australia;105293;9/9/2020;9;9;2020;52;8
Oceania;Australia;105293;8/9/2020;8;9;2020;43;9
Oceania;Australia;105293;7/9/2020;7;9;2020;72;5
Oceania;Australia;105293;6/9/2020;6;9;2020;71;11
Oceania;Australia;105293;5/9/2020;5;9;2020;87;59
Oceania;Australia;105293;4/9/2020;4;9;2020;126;15
Oceania;Australia;105293;3/9/2020;3;9;2020;104;6
Oceania;Australia;105293;2/9/2020;2;9;2020;73;5
Oceania;Australia;105293;1/9/2020;1;9;2020;76;41
Oceania;Australia;105293;31/8/2020;31;8;2020;123;11
Oceania;Australia;105293;30/8/2020;30;8;2020;99;17
Oceania;Australia;105293;29/8/2020;29;8;2020;126;11
Oceania;Australia;105293;28/8/2020;28;8;2020;117;23
Oceania;Australia;105293;27/8/2020;27;8;2020;152;24
Oceania;Australia;105293;26/8/2020;26;8;2020;137;8
Oceania;Australia;105293;25/8/2020;25;8;2020;104;15
Oceania;Australia;105293;24/8/2020;24;8;2020;210;17
Oceania;Australia;105293;23/8/2020;23;8;2020;195;13
Oceania;Australia;105293;22/8/2020;22;8;2020;171;9
Oceania;Australia;105293;21/8/2020;21;8;2020;243;13
Oceania;Australia;105293;20/8/2020;20;8;2020;220;12
Oceania;Australia;105293;19/8/2020;19;8;2020;174;17
Oceania;Australia;105293;18/8/2020;18;8;2020;311;25
Oceania;Australia;105293;17/8/2020;17;8;2020;253;17
Oceania;Australia;105293;16/8/2020;16;8;2020;292;4
Oceania;Australia;105293;15/8/2020;15;8;2020;385;14
Oceania;Australia;105293;14/8/2020;14;8;2020;231;9
Oceania;Australia;105293;13/8/2020;13;8;2020;414;21
Oceania;Australia;105293;12/8/2020;12;8;2020;316;18
Oceania;Australia;105293;11/8/2020;11;8;2020;313;18
Oceania;Australia;105293;10/8/2020;10;8;2020;386;17
Oceania;Australia;105293;9/8/2020;9;8;2020;426;12
Oceania;Australia;105293;8/8/2020;8;8;2020;410;11
Oceania;Australia;105293;7/8/2020;7;8;2020;418;8
Oceania;Australia;105293;6/8/2020;6;8;2020;715;15
Oceania;Australia;105293;5/8/2020;5;8;2020;411;11
Oceania;Australia;105293;4/8/2020;4;8;2020;395;13
Oceania;Australia;105293;3/8/2020;3;8;2020;641;8
Oceania;Australia;105293;2/8/2020;2;8;2020;377;4
Oceania;Australia;105293;1/8/2020;1;8;2020;602;7
Oceania;Australia;105293;31/7/2020;31;7;2020;721;13
Oceania;Australia;105293;30/7/2020;30;7;2020;278;9
Asia;Iraq;38865;14/12/2020;14;12;2020;1012;14
Asia;Iraq;38865;13/12/2020;13;12;2020;1022;16
Asia;Iraq;38865;12/12/2020;12;12;2020;1347;23
Asia;Iraq;38865;11/12/2020;11;12;2020;1380;25
Asia;Iraq;38865;10/12/2020;10;12;2020;1735;24
Asia;Iraq;38865;9/12/2020;9;12;2020;2123;17
Asia;Iraq;38865;8/12/2020;8;12;2020;1815;28
Asia;Iraq;38865;7/12/2020;7;12;2020;1680;21
Asia;Iraq;38865;6/12/2020;6;12;2020;1898;24
Asia;Iraq;38865;5/12/2020;5;12;2020;1855;26
Asia;Iraq;38865;4/12/2020;4;12;2020;2039;21
Asia;Iraq;38865;3/12/2020;3;12;2020;1961;34
Asia;Iraq;38865;2/12/2020;2;12;2020;2218;48
Asia;Iraq;38865;1/12/2020;1;12;2020;2114;34
Asia;Iraq;38865;30/11/2020;30;11;2020;1614;24
Asia;Iraq;38865;29/11/2020;29;11;2020;1606;33
Asia;Iraq;38865;28/11/2020;28;11;2020;2545;42
Asia;Iraq;38865;27/11/2020;27;11;2020;2483;39
Asia;Iraq;38865;26/11/2020;26;11;2020;2438;55
Asia;Iraq;38865;25/11/2020;25;11;2020;2292;35
Asia;Iraq;38865;24/11/2020;24;11;2020;2136;38
Asia;Iraq;38865;23/11/2020;23;11;2020;1766;33
Asia;Iraq;38865;22/11/2020;22;11;2020;1786;42
Asia;Iraq;38865;21/11/2020;21;11;2020;2543;49
Asia;Iraq;38865;20/11/2020;20;11;2020;2374;39
Asia;Iraq;38865;19/11/2020;19;11;2020;2349;43
Asia;Iraq;38865;18/11/2020;18;11;2020;2961;40
Asia;Iraq;38865;17/11/2020;17;11;2020;2390;42
Asia;Iraq;38865;16/11/2020;16;11;2020;2237;47
Asia;Iraq;38865;15/11/2020;15;11;2020;2419;43
Asia;Iraq;38865;14/11/2020;14;11;2020;2690;48
Asia;Iraq;38865;13/11/2020;13;11;2020;3298;50
Asia;Iraq;38865;12/11/2020;12;11;2020;3198;50
Asia;Iraq;38865;11/11/2020;11;11;2020;3577;52
Asia;Iraq;38865;10/11/2020;10;11;2020;3184;53
Asia;Iraq;38865;9/11/2020;9;11;2020;2530;44
Asia;Iraq;38865;8/11/2020;8;11;2020;2880;39
Asia;Iraq;38865;7/11/2020;7;11;2020;3568;69
Asia;Iraq;38865;6/11/2020;6;11;2020;3701;47
Asia;Iraq;38865;5/11/2020;5;11;2020;3574;60
Asia;Iraq;38865;4/11/2020;4;11;2020;3595;51
Asia;Iraq;38865;3/11/2020;3;11;2020;3413;51
Asia;Iraq;38865;2/11/2020;2;11;2020;2658;56
Asia;Iraq;38865;1/11/2020;1;11;2020;1997;48
Asia;Iraq;38865;31/10/2020;31;10;2020;2878;47
Asia;Iraq;38865;30/10/2020;30;10;2020;3804;45
Asia;Iraq;38865;29/10/2020;29;10;2020;4043;46
Asia;Iraq;38865;28/10/2020;28;10;2020;4510;53
Asia;Iraq;38865;27/10/2020;27;10;2020;3691;48
Asia;Iraq;38865;26/10/2020;26;10;2020;2554;55
Asia;Iraq;38865;25/10/2020;25;10;2020;3204;55
Asia;Iraq;38865;24/10/2020;24;10;2020;3785;48
Asia;Iraq;38865;23/10/2020;23;10;2020;3899;47
Asia;Iraq;38865;22/10/2020;22;10;2020;3667;52
Asia;Iraq;38865;21/10/2020;21;10;2020;3920;49
Asia;Iraq;38865;20/10/2020;20;10;2020;4044;63
Asia;Iraq;38865;19/10/2020;19;10;2020;3110;56
Asia;Iraq;38865;18/10/2020;18;10;2020;3221;56
Asia;Iraq;38865;17/10/2020;17;10;2020;3501;56
Asia;Iraq;38865;16/10/2020;16;10;2020;3587;65
Asia;Iraq;38865;15/10/2020;15;10;2020;3857;51
Asia;Iraq;38865;14/10/2020;14;10;2020;3921;58
Asia;Iraq;38865;13/10/2020;13;10;2020;3107;60
Asia;Iraq;38865;12/10/2020;12;10;2020;2206;62
Asia;Iraq;38865;11/10/2020;11;10;2020;2344;55
Asia;Iraq;38865;10/10/2020;10;10;2020;3214;52
Asia;Iraq;38865;9/10/2020;9;10;2020;3522;79
Asia;Iraq;38865;8/10/2020;8;10;2020;3923;73
Asia;Iraq;38865;7/10/2020;7;10;2020;4172;67
Asia;Iraq;38865;6/10/2020;6;10;2020;3808;65
Asia;Iraq;38865;5/10/2020;5;10;2020;3210;52
Asia;Iraq;38865;4/10/2020;4;10;2020;3672;49
Asia;Iraq;38865;3/10/2020;3;10;2020;4785;67
Asia;Iraq;38865;2/10/2020;2;10;2020;4493;50
Asia;Iraq;38865;1/10/2020;1;10;2020;4691;59
Asia;Iraq;38865;30/9/2020;30;9;2020;4724;70
Asia;Iraq;38865;29/9/2020;29;9;2020;4116;62
Asia;Iraq;38865;28/9/2020;28;9;2020;3481;55
Asia;Iraq;38865;27/9/2020;27;9;2020;4270;68
Asia;Iraq;38865;26/9/2020;26;9;2020;4593;68
Asia;Iraq;38865;25/9/2020;25;9;2020;4471;45
Asia;Iraq;38865;24/9/2020;24;9;2020;5055;72
Asia;Iraq;38865;23/9/2020;23;9;2020;4724;57
Asia;Iraq;38865;22/9/2020;22;9;2020;3821;70
Asia;Iraq;38865;21/9/2020;21;9;2020;3438;64
Asia;Iraq;38865;20/9/2020;20;9;2020;3907;83
Asia;Iraq;38865;19/9/2020;19;9;2020;4305;76
Asia;Iraq;38865;18/9/2020;18;9;2020;4326;84
Asia;Iraq;38865;17/9/2020;17;9;2020;4357;82
Asia;Iraq;38865;16/9/2020;16;9;2020;4224;80
Asia;Iraq;38865;15/9/2020;15;9;2020;4169;72
Asia;Iraq;38865;14/9/2020;14;9;2020;3531;73
Asia;Iraq;38865;13/9/2020;13;9;2020;4106;60
Asia;Iraq;38865;12/9/2020;12;9;2020;4254;67
Asia;Iraq;38865;11/9/2020;11;9;2020;4597;82
Asia;Iraq;38865;10/9/2020;10;9;2020;4243;75
Asia;Iraq;38865;9/9/2020;9;9;2020;4894;68
Asia;Iraq;38865;8/9/2020;8;9;2020;4314;77
Asia;Iraq;38865;7/9/2020;7;9;2020;3651;90
Asia;Iraq;38865;6/9/2020;6;9;2020;4644;63
Asia;Iraq;38865;5/9/2020;5;9;2020;5036;84
Asia;Iraq;38865;4/9/2020;4;9;2020;4755;74
Asia;Iraq;38865;3/9/2020;3;9;2020;3946;78
Asia;Iraq;38865;2/9/2020;2;9;2020;3404;81
Asia;Iraq;38865;1/9/2020;1;9;2020;3757;83
Asia;Iraq;38865;31/8/2020;31;8;2020;3731;68
Asia;Iraq;38865;30/8/2020;30;8;2020;3834;77
Asia;Iraq;38865;29/8/2020;29;8;2020;4177;74
Asia;Iraq;38865;28/8/2020;28;8;2020;3651;72
Asia;Iraq;38865;27/8/2020;27;8;2020;3837;72
Asia;Iraq;38865;26/8/2020;26;8;2020;3962;77
Asia;Iraq;38865;25/8/2020;25;8;2020;3644;91
Asia;Iraq;38865;24/8/2020;24;8;2020;3291;75
Asia;Iraq;38865;23/8/2020;23;8;2020;3965;70
Asia;Iraq;38865;22/8/2020;22;8;2020;4288;75
Asia;Iraq;38865;21/8/2020;21;8;2020;3995;87
Asia;Iraq;38865;20/8/2020;20;8;2020;4093;85
Asia;Iraq;38865;19/8/2020;19;8;2020;4576;82
Asia;Iraq;38865;18/8/2020;18;8;2020;3202;94
Asia;Iraq;38865;17/8/2020;17;8;2020;4348;75
Asia;Iraq;38865;16/8/2020;16;8;2020;4293;76
Asia;Iraq;38865;15/8/2020;15;8;2020;4013;68
Asia;Iraq;38865;14/8/2020;14;8;2020;3841;53
Asia;Iraq;38865;13/8/2020;13;8;2020;3441;57
Asia;Iraq;38865;12/8/2020;12;8;2020;3396;67
Asia;Iraq;38865;11/8/2020;11;8;2020;3484;72
Asia;Iraq;38865;10/8/2020;10;8;2020;2726;82
Asia;Iraq;38865;9/8/2020;9;8;2020;3325;74
Asia;Iraq;38865;8/8/2020;8;8;2020;3461;75
Asia;Iraq;38865;7/8/2020;7;8;2020;3047;67
Asia;Iraq;38865;6/8/2020;6;8;2020;2834;77
Asia;Iraq;38865;5/8/2020;5;8;2020;2836;83
Asia;Iraq;38865;4/8/2020;4;8;2020;2735;66
Asia;Iraq;38865;3/8/2020;3;8;2020;2447;63
Asia;Iraq;38865;2/8/2020;2;8;2020;2095;64
Asia;Iraq;38865;1/8/2020;1;8;2020;3346;70
Asia;Iraq;38865;31/7/2020;31;7;2020;2963;68
Asia;Iraq;38865;30/7/2020;30;7;2020;2968;68
Asia;Iraq;38865;29/7/2020;29;7;2020;2747;77
Asia;Iraq;38865;28/7/2020;28;7;2020;2553;96
Asia;Iraq;38865;27/7/2020;27;7;2020;2459;78
Asia;Iraq;38865;26/7/2020;26;7;2020;2862;72
Asia;Iraq;38865;25/7/2020;25;7;2020;2485;90
Asia;Iraq;38865;24/7/2020;24;7;2020;2361;80
Asia;Iraq;38865;23/7/2020;23;7;2020;2706;92
Asia;Iraq;38865;22/7/2020;22;7;2020;2466;81
Asia;Iraq;38865;21/7/2020;21;7;2020;2163;88
Asia;Iraq;38865;20/7/2020;20;7;2020;2310;90
Asia;Iraq;38865;19/7/2020;19;7;2020;2049;75
Asia;Iraq;38865;18/7/2020;18;7;2020;2023;94
Asia;Iraq;38865;17/7/2020;17;7;2020;2281;90
Asia;Iraq;38865;16/7/2020;16;7;2020;2110;87
Asia;Iraq;38865;15/7/2020;15;7;2020;2022;95
Asia;Iraq;38865;14/7/2020;14;7;2020;2229;100
Asia;Iraq;38865;13/7/2020;13;7;2020;2312;95
Asia;Iraq;38865;12/7/2020;12;7;2020;2734;95
Asia;Iraq;38865;11/7/2020;11;7;2020;2848;78
Asia;Iraq;38865;10/7/2020;10;7;2020;2170;103
Asia;Iraq;38865;9/7/2020;9;7;2020;2741;94
Asia;Iraq;38865;8/7/2020;8;7;2020;2426;118
Asia;Iraq;38865;7/7/2020;7;7;2020;1796;94
Asia;Iraq;38865;6/7/2020;6;7;2020;2125;105
Asia;Iraq;38865;5/7/2020;5;7;2020;2334;106
Asia;Iraq;38865;4/7/2020;4;7;2020;2312;102
Asia;Iraq;38865;3/7/2020;3;7;2020;2184;110
Asia;Iraq;38865;2/7/2020;2;7;2020;2415;107
Asia;Iraq;38865;1/7/2020;1;7;2020;1958;104
Asia;Iraq;38865;30/6/2020;30;6;2020;1749;83
Asia;Iraq;38865;29/6/2020;29;6;2020;2140;96
Asia;Iraq;38865;28/6/2020;28;6;2020;2069;101
Asia;Iraq;38865;27/6/2020;27;6;2020;2054;122
Asia;Iraq;38865;26/6/2020;26;6;2020;2437;107
Asia;Iraq;38865;25/6/2020;25;6;2020;2200;79
Asia;Iraq;38865;24/6/2020;24;6;2020;1826;84
Asia;Iraq;38865;23/6/2020;23;6;2020;1808;67
Asia;Iraq;38865;22/6/2020;22;6;2020;1646;87
Asia;Iraq;38865;21/6/2020;21;6;2020;1870;88
Asia;Iraq;38865;20/6/2020;20;6;2020;1635;69
Asia;Iraq;38865;19/6/2020;19;6;2020;1463;83
Asia;Iraq;38865;18/6/2020;18;6;2020;1554;61
Asia;Iraq;38865;17/6/2020;17;6;2020;1385;60
Asia;Iraq;38865;16/6/2020;16;6;2020;1106;45
Asia;Iraq;38865;15/6/2020;15;6;2020;1259;58
Asia;Iraq;38865;14/6/2020;14;6;2020;1180;53
Asia;Iraq;38865;13/6/2020;13;6;2020;1095;39
Asia;Iraq;38865;12/6/2020;12;6;2020;1261;31
Asia;Iraq;38865;11/6/2020;11;6;2020;1146;34
Asia;Iraq;38865;10/6/2020;10;6;2020;787;22
Asia;Iraq;38865;9/6/2020;9;6;2020;1115;24
Asia;Iraq;38865;8/6/2020;8;6;2020;1268;28
Asia;Iraq;38865;7/6/2020;7;6;2020;1252;33
Asia;Iraq;38865;6/6/2020;6;6;2020;1006;14
Asia;Iraq;38865;5/6/2020;5;6;2020;672;15
Asia;Iraq;38865;4/6/2020;4;6;2020;781;21
Asia;Iraq;38865;3/6/2020;3;6;2020;519;20
Asia;Iraq;38865;2/6/2020;2;6;2020;429;10
Asia;Iraq;38865;1/6/2020;1;6;2020;260;10
Asia;Iraq;38865;31/5/2020;31;5;2020;306;10
Asia;Iraq;38865;30/5/2020;30;5;2020;416;6
Asia;Iraq;38865;29/5/2020;29;5;2020;322;4
Asia;Iraq;38865;28/5/2020;28;5;2020;287;6
Asia;Iraq;38865;27/5/2020;27;5;2020;216;6
Asia;Iraq;38865;26/5/2020;26;5;2020;163;3
Asia;Iraq;38865;25/5/2020;25;5;2020;197;8
Asia;Iraq;38865;24/5/2020;24;5;2020;308;5
Asia;Iraq;38865;23/5/2020;23;5;2020;87;7
Asia;Iraq;38865;22/5/2020;22;5;2020;153;6
Asia;Iraq;38865;21/5/2020;21;5;2020;113;3
Asia;Iraq;38865;20/5/2020;20;5;2020;57;4
Asia;Iraq;38865;19/5/2020;19;5;2020;150;4
Asia;Iraq;38865;18/5/2020;18;5;2020;144;2
Asia;Iraq;38865;17/5/2020;17;5;2020;67;4
Asia;Iraq;38865;16/5/2020;16;5;2020;50;2
Asia;Iraq;38865;15/5/2020;15;5;2020;111;0
Asia;Iraq;38865;14/5/2020;14;5;2020;119;3
Asia;Iraq;38865;13/5/2020;13;5;2020;95;2
Asia;Iraq;38865;12/5/2020;12;5;2020;51;1
Asia;Iraq;38865;11/5/2020;11;5;2020;88;2
Asia;Iraq;38865;10/5/2020;10;5;2020;76;3
Asia;Iraq;38865;9/5/2020;9;5;2020;60;2
Asia;Iraq;38865;8/5/2020;8;5;2020;63;0
Asia;Iraq;38865;7/5/2020;7;5;2020;49;0
Asia;Iraq;38865;6/5/2020;6;5;2020;85;4
Asia;Iraq;38865;5/5/2020;5;5;2020;50;1
Asia;Iraq;38865;4/5/2020;4;5;2020;77;2
Asia;Iraq;38865;3/5/2020;3;5;2020;66;1
Asia;Iraq;38865;2/5/2020;2;5;2020;68;1
Asia;Iraq;38865;1/5/2020;1;5;2020;82;1
Asia;Iraq;38865;30/4/2020;30;4;2020;156;4
Asia;Iraq;38865;29/4/2020;29;4;2020;0;0
Asia;Iraq;38865;28/4/2020;28;4;2020;27;1
Asia;Iraq;38865;27/4/2020;27;4;2020;57;1
Asia;Iraq;38865;26/4/2020;26;4;2020;55;0
Asia;Iraq;38865;25/4/2020;25;4;2020;31;3
Asia;Iraq;38865;24/4/2020;24;4;2020;75;0
Asia;Iraq;38865;23/4/2020;23;4;2020;0;0
Asia;Iraq;38865;22/4/2020;22;4;2020;28;1
Asia;Iraq;38865;21/4/2020;21;4;2020;35;0
Asia;Iraq;38865;20/4/2020;20;4;2020;57;1
Asia;Iraq;38865;19/4/2020;19;4;2020;0;0
Asia;Iraq;38865;18/4/2020;18;4;2020;48;1
Asia;Iraq;38865;17/4/2020;17;4;2020;19;1
Asia;Iraq;38865;16/4/2020;16;4;2020;15;1
Asia;Iraq;38865;15/4/2020;15;4;2020;22;0
Asia;Iraq;38865;14/4/2020;14;4;2020;26;2
Asia;Iraq;38865;13/4/2020;13;4;2020;34;4
Asia;Iraq;38865;12/4/2020;12;4;2020;39;2
Asia;Iraq;38865;11/4/2020;11;4;2020;47;1
Asia;Iraq;38865;10/4/2020;10;4;2020;30;0
Asia;Iraq;38865;9/4/2020;9;4;2020;171;5
Asia;Iraq;38865;8/4/2020;8;4;2020;0;0
Asia;Iraq;38865;7/4/2020;7;4;2020;70;3
Asia;Iraq;38865;6/4/2020;6;4;2020;83;5
Asia;Iraq;38865;5/4/2020;5;4;2020;106;2
Asia;Iraq;38865;4/4/2020;4;4;2020;0;0
Asia;Iraq;38865;3/4/2020;3;4;2020;78;4
Asia;Iraq;38865;2/4/2020;2;4;2020;0;0
Asia;Iraq;38865;1/4/2020;1;4;2020;64;4
Asia;Iraq;38865;31/3/2020;31;3;2020;83;4
Asia;Iraq;38865;30/3/2020;30;3;2020;41;0
Asia;Iraq;38865;29/3/2020;29;3;2020;48;2
Asia;Iraq;38865;28/3/2020;28;3;2020;76;4
Asia;Iraq;38865;27/3/2020;27;3;2020;36;7
Asia;Iraq;38865;26/3/2020;26;3;2020;30;2
Asia;Iraq;38865;25/3/2020;25;3;2020;50;4
Asia;Iraq;38865;24/3/2020;24;3;2020;33;3
Asia;Iraq;38865;23/3/2020;23;3;2020;19;3
Asia;Iraq;38865;22/3/2020;22;3;2020;21;3
Asia;Iraq;38865;21/3/2020;21;3;2020;16;2
Asia;Iraq;38865;20/3/2020;20;3;2020;13;0
Asia;Iraq;38865;19/3/2020;19;3;2020;10;1
Asia;Iraq;38865;18/3/2020;18;3;2020;30;2
Asia;Iraq;38865;17/3/2020;17;3;2020;0;0
Asia;Iraq;38865;16/3/2020;16;3;2020;39;0
Asia;Iraq;38865;15/3/2020;15;3;2020;0;0
Asia;Iraq;38865;14/3/2020;14;3;2020;11;1
Asia;Iraq;38865;13/3/2020;13;3;2020;4;0
Asia;Iraq;38865;12/3/2020;12;3;2020;9;2
Asia;Iraq;38865;11/3/2020;11;3;2020;0;0
Asia;Iraq;38865;9/3/2020;9;3;2020;7;4
Asia;Iraq;38865;8/3/2020;8;3;2020;16;0
Asia;Iraq;38865;6/3/2020;6;3;2020;7;2
Asia;Iraq;38865;5/3/2020;5;3;2020;5;0
Asia;Iraq;38865;4/3/2020;4;3;2020;5;0
Asia;Iraq;38865;3/3/2020;3;3;2020;2;0
Asia;Iraq;38865;2/3/2020;2;3;2020;6;0
Asia;Iraq;38865;1/3/2020;1;3;2020;6;0
Asia;Iraq;38865;29/2/2020;29;2;2020;1;0
Asia;Iraq;38865;28/2/2020;28;2;2020;1;0
Asia;Iraq;38865;27/2/2020;27;2;2020;0;0
Asia;Iraq;38865;26/2/2020;26;2;2020;4;0
Asia;Iraq;38865;25/2/2020;25;2;2020;1;0
Asia;Iraq;38865;24/2/2020;24;2;2020;0;0
Asia;Iraq;38865;23/2/2020;23;2;2020;0;0
Asia;Iraq;38865;22/2/2020;22;2;2020;0;0
Asia;Iraq;38865;21/2/2020;21;2;2020;0;0
Asia;Iraq;38865;20/2/2020;20;2;2020;0;0
Asia;Iraq;38865;19/2/2020;19;2;2020;0;0
Asia;Iraq;38865;18/2/2020;18;2;2020;0;0
Asia;Iraq;38865;17/2/2020;17;2;2020;0;0
Asia;Iraq;38865;16/2/2020;16;2;2020;0;0
Asia;Iraq;38865;15/2/2020;15;2;2020;0;0
Asia;Iraq;38865;14/2/2020;14;2;2020;0;0
Asia;Iraq;38865;13/2/2020;13;2;2020;0;0
Asia;Iraq;38865;12/2/2020;12;2;2020;0;0
Asia;Iraq;38865;11/2/2020;11;2;2020;0;0
Asia;Iraq;38865;10/2/2020;10;2;2020;0;0
Asia;Iraq;38865;9/2/2020;9;2;2020;0;0
Asia;Iraq;38865;8/2/2020;8;2;2020;0;0
Asia;Iraq;38865;7/2/2020;7;2;2020;0;0
Asia;Iraq;38865;6/2/2020;6;2;2020;0;0
Asia;Iraq;38865;5/2/2020;5;2;2020;0;0
Asia;Iraq;38865;4/2/2020;4;2;2020;0;0
Asia;Iraq;38865;3/2/2020;3;2;2020;0;0
Asia;Iraq;38865;2/2/2020;2;2;2020;0;0
Asia;Iraq;38865;1/2/2020;1;2;2020;0;0
Asia;Iraq;38865;31/1/2020;31;1;2020;0;0
Asia;Iraq;38865;30/1/2020;30;1;2020;0;0
Asia;Iraq;38865;29/1/2020;29;1;2020;0;0
Asia;Iraq;38865;28/1/2020;28;1;2020;0;0
Asia;Iraq;38865;27/1/2020;27;1;2020;0;0
Asia;Iraq;38865;26/1/2020;26;1;2020;0;0
Asia;Iraq;38865;25/1/2020;25;1;2020;0;0
Asia;Iraq;38865;24/1/2020;24;1;2020;0;0
Asia;Iraq;38865;23/1/2020;23;1;2020;0;0
Asia;Iraq;38865;22/1/2020;22;1;2020;0;0
Asia;Iraq;38865;21/1/2020;21;1;2020;0;0
Asia;Iraq;38865;20/1/2020;20;1;2020;0;0
Asia;Iraq;38865;19/1/2020;19;1;2020;0;0
Asia;Iraq;38865;18/1/2020;18;1;2020;0;0
Asia;Iraq;38865;17/1/2020;17;1;2020;0;0
Asia;Iraq;38865;16/1/2020;16;1;2020;0;0
Asia;Iraq;38865;15/1/2020;15;1;2020;0;0
Asia;Iraq;38865;14/1/2020;14;1;2020;0;0
Asia;Iraq;38865;13/1/2020;13;1;2020;0;0
Asia;Iraq;38865;12/1/2020;12;1;2020;0;0
Asia;Iraq;38865;11/1/2020;11;1;2020;0;0
Asia;Iraq;38865;10/1/2020;10;1;2020;0;0
Asia;Iraq;38865;9/1/2020;9;1;2020;0;0
Asia;Iraq;38865;8/1/2020;8;1;2020;0;0
Asia;Iraq;38865;7/1/2020;7;1;2020;0;0
Asia;Iraq;38865;6/1/2020;6;1;2020;0;0
Asia;Iraq;38865;5/1/2020;5;1;2020;0;0
Asia;Iraq;38865;4/1/2020;4;1;2020;0;0
Asia;Iraq;38865;3/1/2020;3;1;2020;0;0
Asia;Iraq;38865;2/1/2020;2;1;2020;0;0
Asia;Iraq;38865;1/1/2020;1;1;2020;0;0
Europe;Ireland;17231;14/12/2020;14;12;2020;429;1
Europe;Ireland;17231;13/12/2020;13;12;2020;249;3
Europe;Ireland;17231;12/12/2020;12;12;2020;304;3
Europe;Ireland;17231;11/12/2020;11;12;2020;303;15
Europe;Ireland;17231;10/12/2020;10;12;2020;218;5
Europe;Ireland;17231;9/12/2020;9;12;2020;214;0
Europe;Ireland;17231;8/12/2020;8;12;2020;222;0
Europe;Ireland;17231;7/12/2020;7;12;2020;298;0
Europe;Ireland;17231;6/12/2020;6;12;2020;457;11
Europe;Ireland;17231;5/12/2020;5;12;2020;263;6
Europe;Ireland;17231;4/12/2020;4;12;2020;162;6
Europe;Ireland;17231;3/12/2020;3;12;2020;268;5
Europe;Ireland;17231;2/12/2020;2;12;2020;254;16
Europe;Ireland;17231;1/12/2020;1;12;2020;303;1
Europe;Ireland;17231;30/11/2020;30;11;2020;299;2
Europe;Ireland;17231;29/11/2020;29;11;2020;243;7
Europe;Ireland;17231;28/11/2020;28;11;2020;205;7
Europe;Ireland;17231;27/11/2020;27;11;2020;307;3
Europe;Ireland;17231;26/11/2020;26;11;2020;257;5
Europe;Ireland;17231;25/11/2020;25;11;2020;219;6
Europe;Ireland;17231;24/11/2020;24;11;2020;250;0
Europe;Ireland;17231;23/11/2020;23;11;2020;318;0
Europe;Ireland;17231;22/11/2020;22;11;2020;341;4
Europe;Ireland;17231;21/11/2020;21;11;2020;329;8
Europe;Ireland;17231;20/11/2020;20;11;2020;415;4
Europe;Ireland;17231;19/11/2020;19;11;2020;372;11
Europe;Ireland;17231;18/11/2020;18;11;2020;330;11
Europe;Ireland;17231;17/11/2020;17;11;2020;453;5
Europe;Ireland;17231;16/11/2020;16;11;2020;377;1
Europe;Ireland;17231;15/11/2020;15;11;2020;427;6
Europe;Ireland;17231;14/11/2020;14;11;2020;467;7
Europe;Ireland;17231;13/11/2020;13;11;2020;385;0
Europe;Ireland;17231;12/11/2020;12;11;2020;358;2
Europe;Ireland;17231;11/11/2020;11;11;2020;230;15
Europe;Ireland;17231;10/11/2020;10;11;2020;265;1
Europe;Ireland;17231;9/11/2020;9;11;2020;539;2
Europe;Ireland;17231;8/11/2020;8;11;2020;317;5
Europe;Ireland;17231;7/11/2020;7;11;2020;492;7
Europe;Ireland;17231;6/11/2020;6;11;2020;563;3
Europe;Ireland;17231;5/11/2020;5;11;2020;435;8
Europe;Ireland;17231;4/11/2020;4;11;2020;298;5
Europe;Ireland;17231;3/11/2020;3;11;2020;748;2
Europe;Ireland;17231;2/11/2020;2;11;2020;546;2
Europe;Ireland;17231;1/11/2020;1;11;2020;397;5
Europe;Ireland;17231;31/10/2020;31;10;2020;762;6
Europe;Ireland;17231;30/10/2020;30;10;2020;863;6
Europe;Ireland;17231;29/10/2020;29;10;2020;667;6
Europe;Ireland;17231;28/10/2020;28;10;2020;700;5
Europe;Ireland;17231;27/10/2020;27;10;2020;939;3
Europe;Ireland;17231;26/10/2020;26;10;2020;1020;0
Europe;Ireland;17231;25/10/2020;25;10;2020;847;4
Europe;Ireland;17231;24/10/2020;24;10;2020;785;7
Europe;Ireland;17231;23/10/2020;23;10;2020;1054;3
Europe;Ireland;17231;22/10/2020;22;10;2020;1166;3
Europe;Ireland;17231;21/10/2020;21;10;2020;1263;13
Europe;Ireland;17231;20/10/2020;20;10;2020;1031;0
Europe;Ireland;17231;19/10/2020;19;10;2020;1284;3
Europe;Ireland;17231;18/10/2020;18;10;2020;1251;8
Europe;Ireland;17231;17/10/2020;17;10;2020;998;3
